ID,시설명,기관,분류 1,분류 2,분류 3,항목명 1(대표),항목명 2(상세),비고/설명,가격
"3","(재)삼덕공원묘원","사설","기타","","","75만원","시설물비석(중)","시설물비석(중)750,000",750000
"3","(재)삼덕공원묘원","사설","기타","","","95만원","시설물상석(대)","시설물상석(대)950,000",950000
"3","(재)삼덕공원묘원","사설","매장묘","","","","매장작업비(생장)기당(토지개토작업 및 안장비용)1,000,000","매장작업비(생장)1기당(토지개토작업 및 안장비용)1,000,000",1000000
"3","(재)삼덕공원묘원","사설","기타","","","","봉분작업비사각대형/원형봉분작업","봉분작업비사각대형/원형봉분작업1,000,000",1000000
"3","(재)삼덕공원묘원","사설","매장묘","","","","가묘매장작업비(생장)기당(토지개토작업 및 안장비용)1,100,000","가묘매장작업비(생장)1기당(토지개토작업 및 안장비용)1,100,000",1100000
"3","(재)삼덕공원묘원","사설","매장묘","","","매장묘 120만원","석관매장용","석관매장용1,200,000",1200000
"3","(재)삼덕공원묘원","사설","기타","","","150만원","시설물비석(대)","시설물비석(대)1,500,000",1500000
"3","(재)삼덕공원묘원","사설","기타","","","160만원","시설물상석(고흥석.0)+부속1,600,000","시설물상석(고흥석3.0)+부속1,600,000",1600000
"3","(재)삼덕공원묘원","사설","기타","","","","흙봉작업비.5평형1,900,000","흙봉작업비1.5평형1,900,000",1900000
"3","(재)삼덕공원묘원","사설","기타","","","","흙봉작업비평형이상2,200,000","흙봉작업비3평형이상2,200,000",2200000
"3","(재)삼덕공원묘원","사설","기타","","","220만원","시설물춘일/장명등","시설물춘일/장명등2,200,000",2200000
"3","(재)삼덕공원묘원","사설","기타","","","230만원","시설물갓비석세트","시설물갓비석세트2,300,000",2300000
"3","(재)삼덕공원묘원","사설","기타","","","","흙봉작업비.5평형~6평형 이상 대형(크기별상이~)2,400,000","흙봉작업비3.5평형~6평형 이상 대형(크기별상이~)2,400,000",2400000
"3","(재)삼덕공원묘원","사설","기타","","","250만원","둘래석가사","둘래석가사2,500,000",2500000
"3","(재)삼덕공원묘원","사설","자연장","개인단","","자연장 250만원","시설물위평장세트2,500,000","시설물1위평장세트2,500,000",2500000
"3","(재)삼덕공원묘원","사설","기타","","","270만원","시설물용호망두","시설물용호망두2,700,000",2700000
"3","(재)삼덕공원묘원","사설","기타","","","280만원","둘레석단2,800,000","둘레석2단2,800,000",2800000
"3","(재)삼덕공원묘원","사설","기타","","","300만원","둘레석단3,000,000","둘레석3단3,000,000",3000000
"3","(재)삼덕공원묘원","사설","기타","","","330만원","둘레석흑사각","둘레석흑사각3,300,000",3300000
"3","(재)삼덕공원묘원","사설","기타","","","380만원","둘레석아자형","둘레석아자형3,800,000",3800000
"3","(재)삼덕공원묘원","사설","봉안당","부부단","","봉안당 420만원","시설물부부봉안묘","시설물부부봉안묘4,200,000",4200000
"3","(재)삼덕공원묘원","사설","기타","","","460만원","둘레석조각둘레석(무궁화)","둘레석조각둘레석(무궁화)4,600,000",4600000
"3","(재)삼덕공원묘원","사설","기타","","","560만원","둘레석원형(기본형)","둘레석원형(기본형)5,600,000",5600000
"3","(재)삼덕공원묘원","사설","기타","","","600만원","둘레석좌청우백/무궁화(大)신형","둘레석좌청우백/무궁화(大)신형6,000,000",6000000
"3","(재)삼덕공원묘원","사설","자연장","가족단","","자연장 700만원","시설물가족위(평장형)7,000,000","시설물가족2위(평장형)7,000,000",7000000
"3","(재)삼덕공원묘원","사설","기타","","","720만원","둘레석원형(조각)","둘레석원형(조각)7,200,000",7200000
"3","(재)삼덕공원묘원","사설","자연장","가족단","","자연장 960만원","시설물가족위(평장형)9,600,000","시설물가족4위(평장형)9,600,000",9600000
"3","(재)삼덕공원묘원","사설","기타","","","990만원","시설물위사각돌뚜껑세트9,900,000","시설물12위사각돌뚜껑세트9,900,000",9900000
"3","(재)삼덕공원묘원","사설","매장묘","","","매장묘 1090만원","시설물위조각매장세트10,900,000","시설물6위조각매장세트10,900,000",10900000
"3","(재)삼덕공원묘원","사설","자연장","가족단","","자연장 1220만원","시설물가족위(평장형)12,200,000","시설물가족6위(평장형)12,200,000",12200000
"3","(재)삼덕공원묘원","사설","매장묘","","","","묘지사용료평형1,600,0001","묘지사용료1평형1,600,0001",16000001
"4","재단법인울산공원묘원","사설","기타","","","11만원","경계석 설치비(M당)자제비, 운반 및 설치비용 포함, 부가세 포함110,000","경계석 설치비(1M당)자제비, 운반 및 설치비용 포함, 부가세 포함110,000",110000
"4","재단법인울산공원묘원","사설","기타","","","33만원","향로석 개운반 및 설치비용 포함, 부가세 포함330,000","향로석 1개운반 및 설치비용 포함, 부가세 포함330,000",330000
"4","재단법인울산공원묘원","사설","기타","","","44만원","개석 尺운반 및 설치비용 포함, 부가세 포함440,000","개석 3尺운반 및 설치비용 포함, 부가세 포함440,000",440000
"4","재단법인울산공원묘원","사설","기타","","","44만원","화병 조(2개)운반 및 설치비용 포함, 부가세 포함440,000","화병 1조(2개)운반 및 설치비용 포함, 부가세 포함440,000",440000
"4","재단법인울산공원묘원","사설","기타","","","","관리비평/1년 기준46,0001","관리비1평/1년 기준46,0001",460001
"4","재단법인울산공원묘원","사설","봉안당","","","","안치작업비(평장.봉안)부가세 포함","안치작업비(평장.봉안)부가세 포함900,000",900000
"4","재단법인울산공원묘원","사설","기타","","","110만원","개장정리비부가세 포함","개장정리비부가세 포함1,100,000",1100000
"4","재단법인울산공원묘원","사설","기타","","","","봉분작업비/봉수선(평~2평)부가세 포함, 작업환경에 따라 추가비용 발생1,150,000","봉분작업비/봉수선(1평~2평)부가세 포함, 작업환경에 따라 추가비용 발생1,150,000",1150000
"4","재단법인울산공원묘원","사설","기타","","","120만원","개장비부가세 포함","개장비부가세 포함1,200,000",1200000
"4","재단법인울산공원묘원","사설","기타","","","","봉분작업비/봉수선(평~4평)부가세 포함, 작업환경에 따라 추가비용 발생1,300,000","봉분작업비/봉수선(3평~4평)부가세 포함, 작업환경에 따라 추가비용 발생1,300,000",1300000
"4","재단법인울산공원묘원","사설","매장묘","","","","매장작업비부가세 포함","매장작업비부가세 포함1,450,000",1450000
"4","재단법인울산공원묘원","사설","기타","","","","봉분작업비/봉수선(평~6평)부가세 포함, 작업환경에 따라 추가비용 발생1,450,000","봉분작업비/봉수선(5평~6평)부가세 포함, 작업환경에 따라 추가비용 발생1,450,000",1450000
"4","재단법인울산공원묘원","사설","기타","","","220만원","혼유석(상석)(.3尺)부가세 포함2,200,000","혼유석(상석)(2.3尺)부가세 포함2,200,000",2200000
"4","재단법인울산공원묘원","사설","기타","","","220만원","신도비 .5尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함2,200,000","신도비 2.5尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함2,200,000",2200000
"4","재단법인울산공원묘원","사설","기타","","","220만원","석곽/석관부가세 포함","석곽/석관부가세 포함2,200,000",2200000
"4","재단법인울산공원묘원","사설","기타","","","275만원","혼유석(상석)(.5尺)부가세 포함2,750,000","혼유석(상석)(2.5尺)부가세 포함2,750,000",2750000
"4","재단법인울산공원묘원","사설","기타","","","275만원","오석혼유석(상석)(.3尺)부가세 포함2,750,000","오석혼유석(상석)(2.3尺)부가세 포함2,750,000",2750000
"4","재단법인울산공원묘원","사설","기타","","","275만원","와비 .5尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함2,750,000","와비 2.5尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함2,750,000",2750000
"4","재단법인울산공원묘원","사설","기타","","","330만원","혼유석(상석)(.7尺)부가세 포함3,300,000","혼유석(상석)(2.7尺)부가세 포함3,300,000",3300000
"4","재단법인울산공원묘원","사설","기타","","","330만원","오석혼유석(상석)(.5尺)부가세 포함3,300,000","오석혼유석(상석)(2.5尺)부가세 포함3,300,000",3300000
"4","재단법인울산공원묘원","사설","기타","","","330만원","신도비 .7尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함3,300,000","신도비 2.7尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함3,300,000",3300000
"4","재단법인울산공원묘원","사설","기타","","","330만원","와비 .7尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함3,300,000","와비 2.7尺각자비 별도, 운반 및 설치비용 포함, 부가세 포함3,300,000",3300000
"4","재단법인울산공원묘원","사설","기타","","","396만원","오석혼유석(상석)(.7尺)부가세 포함3,960,000","오석혼유석(상석)(2.7尺)부가세 포함3,960,000",3960000
"4","재단법인울산공원묘원","사설","매장묘","","","","(매장)단묘 둘레석(리모델링)석물비용 및 설치비용 포함, 부가세 포함4,400,000","(매장)1단묘 둘레석(리모델링)석물비용 및 설치비용 포함, 부가세 포함4,400,000",4400000
"4","재단법인울산공원묘원","사설","매장묘","","","","(매장)단묘 일반 둘레석(리모델링)석물비용 및 설치비용 포함, 부가세 포함8,800,000","(매장)3단묘 일반 둘레석(리모델링)석물비용 및 설치비용 포함, 부가세 포함8,800,000",8800000
"4","재단법인울산공원묘원","사설","자연장","","","","위형 평장묘(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함11,800,000","2위형 평장묘(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함11,800,000",11800000
"4","재단법인울산공원묘원","사설","봉안당","","","","위형 봉안묘(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함14,000,000","2위형 봉안묘(리모델링)화장비용 별도, 석물비용 및 설치비용 포함, 부가세 포함14,000,000",14000000
